card_uid,place_id,geometry,name,photos,vicinity,update,business_status,likes,dislikes,mustDos
2,ChIJ84fuxPFTkIARtc8f1yJyubA,"{'location': {'lat': 37.6471496, 'lng': -120.9983253}, 'viewport': {'northeast': {'lat': 37.64849957989271, 'lng': -120.9972633201073}, 'southwest': {'lat': 37.64579992010727, 'lng': -120.9999629798927}}}",Graceada Park,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108833101550906484327"">Brad Lane</a>'], 'photo_reference': 'AeJbb3f5ae2UnEpzifFpJoUDSip8gQzM5QtVqHIrpuJS_myqNKy8c1GvRs1aB_s_64bnH0g1LWQUWEzayMp9HPPVu8ocYiUzvaOmSbYY-2kRCDNNkxi0H8B96ZaYvOYBbpjs-VxOhSquNESaXch0UGLFqgzmvluSmJq6KfWI9qz82YDw6C99', 'width': 4032}]","401 Needham St, Modesto",23/07/2022,0.0,0,0,0
3,ChIJzQ0sS-ZTkIARL3j4Qe-ue8U,"{'location': {'lat': 37.6631592, 'lng': -121.0384017}, 'viewport': {'northeast': {'lat': 37.66470367989272, 'lng': -121.0370088201072}, 'southwest': {'lat': 37.66200402010728, 'lng': -121.0397084798927}}}",Great Valley Museum,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105165303759704129001"">Frank Barchard</a>'], 'photo_reference': 'AeJbb3dXiIljdxZTnKy2g8P3N_Y_gR4cqrjZJU7Cg5sv-TgmjLU3D_uEZwFfoyJmd1rNH5l9zgsHlphu_u13uDmZB2N2rfBcinYQi1hHr0UpierYKPC2QZZ5tOa57MlyPxPZ8AjiPoxVHy9FeHZVl53ID83COrjnoi9vcjA0RjaI_R0XPgdd', 'width': 4096}]","2201 Blue Gum Ave, Modesto",23/07/2022,0.0,0,0,0
4,ChIJD-pgFY1UkIARW5kOxO_clRM,"{'location': {'lat': 37.6227617, 'lng': -120.9661375}, 'viewport': {'northeast': {'lat': 37.62411067989272, 'lng': -120.9647666701073}, 'southwest': {'lat': 37.62141102010727, 'lng': -120.9674663298927}}}",Tuolumne River Regional Park,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112302197890148969839"">Jennalee Stevens</a>'], 'photo_reference': 'AeJbb3dPZ0u1Kl7x5UIE6mbIuvKq8ZiW5vqyXKg06HAU0UIdTz5jmkZdloZTSG1s3Lg69pfAdyfdFqmnRY9XCSl2Rar0C0Rmpq01t4xBDW6V4r9Vtsx7FVNfl7KN_kdliMhVKRMUSQzK3g2qRZ2-eHgUXWqVTV7UAIWYrIStslt4lvmywp9R', 'width': 4160}]","1200 Tioga Dr, Modesto",23/07/2022,0.0,0,0,0
5,ChIJRZu7A39UkIAR0nrnPtox84s,"{'location': {'lat': 37.630925, 'lng': -120.9876181}, 'viewport': {'northeast': {'lat': 37.63238047989273, 'lng': -120.9862452701073}, 'southwest': {'lat': 37.62968082010728, 'lng': -120.9889449298927}}}",Tuolumne River Bike Trail,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100924399933192193922"">Eliot Hertenstein</a>'], 'photo_reference': 'AeJbb3fmDbaU47yGYXlLL_ohJpG7d8xzahTEqU9oG2XaymDUux2GT-B_sY5yUSa5eUHWy3UyiMU-ZbFTdAHbEiHfShQHHof_2OlEq5FOeKGGFvSGaY9wPfaw_HY8Lpzdz1xIXiWuV_cRiYNjF2pZx2Ru2c5FxDgqP40TIBhcaSQxSMjjuHRg', 'width': 4032}]","637 River Rd, Modesto",23/07/2022,0.0,0,0,0
6,ChIJFd9wePRTkIARtspQkPXL1Gs,"{'location': {'lat': 37.6454372, 'lng': -120.9934485}, 'viewport': {'northeast': {'lat': 37.64676762989271, 'lng': -120.9921250201073}, 'southwest': {'lat': 37.64406797010727, 'lng': -120.9948246798927}}}",George Lucas Statue,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101276138235297818380"">Preston Ferguson</a>'], 'photo_reference': 'AeJbb3e13dZTCJZpaA_mzyPGxX-hDgBneBfaNClzmsVizearycwXpoiNC9Hl0sT_tkNXftKAMSfj6vFA2RVysYm9et28MtFRvGdAkCtmsDzFgfnLRJYWiZ4VqmEKsy1SzgOuJMtL96FbYUAGCIUaVi0y-K3W2ZjKFujqIXmhNX89YTsVQvtQ', 'width': 4032}]","900 17th St, Modesto",23/07/2022,0.0,0,0,0
7,ChIJN6OlU41TkIAR9mWQNJaaEp4,"{'location': {'lat': 37.6406967, 'lng': -120.9985203}, 'viewport': {'northeast': {'lat': 37.64199782989272, 'lng': -120.9971885701073}, 'southwest': {'lat': 37.63929817010727, 'lng': -120.9998882298927}}}",ESCAPE Modesto,"[{'height': 2080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105504149033537311939"">Armida Hernandez</a>'], 'photo_reference': 'AeJbb3dBTqXc9F7kEMRmlOfbJp63Q9qn9DBDbfuSvj0DXZ1sQQs4l92sJ5cvdH-HXcG-fC6TZq6sD12olsMJgjJVKmBGpMjkxsoHamkTmzVplfxqzPSPu6R_jjN1DpUg_ToRnYV89NyKHshuMB5Z2PqdOeJY2Vtwk4ydKPhJmJ-45274iF-4', 'width': 4160}]","912 11th St, Modesto",23/07/2022,0.0,0,0,0
8,ChIJB6LF_u9TkIARhPFyQ40M1Ns,"{'location': {'lat': 37.6500656, 'lng': -120.9994617}, 'viewport': {'northeast': {'lat': 37.65102182989271, 'lng': -120.9981110201073}, 'southwest': {'lat': 37.64832217010727, 'lng': -121.0008106798928}}}",Enslen Park,"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116161836350985873674"">Lawrance Johnson</a>'], 'photo_reference': 'AeJbb3cqY1flSFTaMctKpDNSmoP3cfbQfFN-q4RIgPFmDKohfNO59m1kBDrFXreXnidKkzGsGY4V51psRSO5SR_5WBhC82cp5_276ksGrG49AUyNwlmVZf_6KVFO3ALx9pE_IPlOYhpcNreHAqpyssJNokldXk3BKgklH-9eD1pQdZuzwqwK', 'width': 2304}]","501 Stoddard Ave, Modesto",23/07/2022,0.0,0,0,0
9,ChIJp_NWmkNUkIARgBAmWBAlWLI,"{'location': {'lat': 37.6454708, 'lng': -120.9598591}, 'viewport': {'northeast': {'lat': 37.64669312989272, 'lng': -120.9585105201073}, 'southwest': {'lat': 37.64399347010728, 'lng': -120.9612101798927}}}",Moran Estates Park,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104095461128639705450"">A Google User</a>'], 'photo_reference': 'AeJbb3cpaj8IveePsJfHQRTprBY4L_wwn78SKJbPmr0sIHUd5XBehPeerls6_zOQ58m54ZOkNLxPzMEIwdrDNDuohFPz89XSzJYPi1nYBtFO9j8ElxQ4cua091zCNi7Cn8uDSToEWNpG_bB6-NgWbTI7yNZXRWsWo1Qx2wNWDbgCIi6deija', 'width': 3456}]","2101 Encina Ave, Modesto",23/07/2022,0.0,0,0,0
10,ChIJn6-MYNdWkIARmTd31yNOt64,"{'location': {'lat': 37.7007761, 'lng': -120.9779144}, 'viewport': {'northeast': {'lat': 37.70209247989272, 'lng': -120.9767087201073}, 'southwest': {'lat': 37.69939282010727, 'lng': -120.9794083798927}}}",Funworks Modesto,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110830472077011846100"">Pipe Andrade T.</a>'], 'photo_reference': 'AeJbb3dWto7Jc1Wm4I_rsH1LOJR6CZEiT_6W22-KNbkC5q_z_-eIVmgRJWVyfm_JVlXjeR1GbamiS7G09VWC_tCbiF_W4CgLepG0fSePepjPBsJIXStDK5FPxfhbb6-pHZdvw_FhIVUWSZQqcZN59M51H_2fsIJtF85KXJyaaMfEi9x3LlG9', 'width': 4032}]","4307 Coffee Rd, Modesto",23/07/2022,0.0,0,0,0
11,ChIJn4hPlTFVkIARB8Yp0aAHVp0,"{'location': {'lat': 37.6110745, 'lng': -120.9285206}, 'viewport': {'northeast': {'lat': 37.61242287989272, 'lng': -120.9270644201073}, 'southwest': {'lat': 37.60972322010728, 'lng': -120.9297640798927}}}",Ceres River Bluff Regional Park,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107259497400252420717"">Samuel Ortiz</a>'], 'photo_reference': 'AeJbb3d39dcClN0EOX76-oJ3uzbtAiiPHuG3anUvK4JXU5fr9zwTyG5OkFz-b2-SiUaat-sLVvFFFsA8_wsT6e9KDoHKaCtAHwTk60zFc03ja5j9yrq557O9vLf1UyNkfUCiGcCLWNvUyvK5QoNmeB9UhntKzSE9wNXXxgE4AiH2qxyoBWIg', 'width': 4096}]","3761 E Hatch Rd, Modesto",23/07/2022,0.0,0,0,0
12,ChIJI1Dsx3RUkIAR-bCqYqbXGss,"{'location': {'lat': 37.6452114, 'lng': -120.9838619}, 'viewport': {'northeast': {'lat': 37.64656587989272, 'lng': -120.9828873701073}, 'southwest': {'lat': 37.64386622010728, 'lng': -120.9855870298927}}}",Moose Park,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107737124554013504173"">Kevin Maddalena</a>'], 'photo_reference': 'AeJbb3eQwC237LVvd1l_GSveag7yv96bO25tnCMwMfOC3aWfd-V-4NxtkmA71qWtHeIwKlNAw865KYMrkwR8jycnV7Lz0XW8AqiUUqLMIszpH0cDS_aECGFH9Vgviji2Y9NtB-s9nW1OGEnI5dUNL8UTlerCGNNnhb7z5iWVAE4Pck2oI91U', 'width': 4032}]","512 N Morton Blvd, Modesto",23/07/2022,0.0,0,0,0
13,ChIJYQrlbhtQkIARYLFKn4e6XNI,"{'location': {'lat': 37.7048119, 'lng': -121.0743539}, 'viewport': {'northeast': {'lat': 37.70595667989272, 'lng': -121.0726010201073}, 'southwest': {'lat': 37.70325702010727, 'lng': -121.0753006798927}}}",Boomers Modesto,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104963359663420075476"">Jeremy Silva</a>'], 'photo_reference': 'AeJbb3ew82JYCTCWfm1H5TVhwMleTns4k2wzKUXcLL53579lBpFmpfmJBqURhRPpPGdAJnudRh6A3VQ7Zt3KBApGYBKGTIPp6A2MP07kPUIKeHpeudKZF8zk8UtO8HsbVEs6fxz_PoLjDGWQsx3jDpV0OjXLsIR2wEF3hRmAlZx8z65CoowN', 'width': 4032}]","4215 Bangs Ave, Modesto",23/07/2022,0.0,0,0,0
14,ChIJATm16thTkIARubj79-tEn5Q,"{'location': {'lat': 37.6537919, 'lng': -121.0175247}, 'viewport': {'northeast': {'lat': 37.65493707989272, 'lng': -121.0164502201072}, 'southwest': {'lat': 37.65223742010728, 'lng': -121.0191498798927}}}",The Graffiti USA Classic Car Museum,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116537082711621277933"">Rob Russ</a>'], 'photo_reference': 'AeJbb3eUk8Mefksn67NUrPLv5jIdHB7cYM5nvdJY6a5kiqtA7OEzbdEno0uc4cJNV93PTSWyiJPflpvo4Jha9TwuZ9sixNGRxCAUR-4Vtw08lQIyP2-Ijz7qPyg4Fup3omj3_FqNsoPrm6HhyVOnZQsPJOXAYpcldX0oabpRSmA4czTqkcyf', 'width': 4032}]","610 N 9th St, Modesto",23/07/2022,0.0,0,0,0
15,ChIJDfwa44VUkIARUnBvO2RucDA,"{'location': {'lat': 37.622672, 'lng': -120.9770142}, 'viewport': {'northeast': {'lat': 37.62406022989273, 'lng': -120.9751722201073}, 'southwest': {'lat': 37.62136057010728, 'lng': -120.9778718798928}}}",Mancini Park,"[{'height': 3006, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112442576342464994936"">scott davis</a>'], 'photo_reference': 'AeJbb3eKWAcUi4mtVnHtpA05Xorv63d-y-41qQB3C4nqBWJcaqb-AKgFEhH79fxoGd8IUsw2FaOu6otmxfn-LwUs_GhNAMvLv1ppyYTpHZtpK3fwtSlJ9dXczkzWPhe1JtMyScven2-DVOFozbcOmBBaErk7mMOC5idf3kmIhKcuPWN5zvAq', 'width': 5344}]","1204 River Rd, Modesto",23/07/2022,0.0,0,0,0
16,ChIJxUSiYY1TkIARyoqJVsMY_N4,"{'location': {'lat': 37.6395059, 'lng': -120.9986124}, 'viewport': {'northeast': {'lat': 37.64078202989273, 'lng': -120.9973328701073}, 'southwest': {'lat': 37.63808237010728, 'lng': -121.0000325298927}}}",Gallo Center for the Arts,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100838100604346598163"">castellontony</a>'], 'photo_reference': 'AeJbb3ex1wql8DCW4yzy5EoUu0PiU3J7WwRs0qY29Pklu11ZkwNgVENFjTVaQ9X3riqFQoXpY-b-PKG_pXXs-GakW3YRf3mJQNK2Z97TciH80DoyiaDJjEwX-OsO0rsl9E0srD4xdtexrtQxVMx65ygut8zWScb5wjHW55VswZiYkkXzIFyW', 'width': 3468}]","1000 I St, Modesto",23/07/2022,0.0,0,0,0
17,ChIJe9VzwlVTkIARH8iIS55HyAQ,"{'location': {'lat': 37.6394765, 'lng': -121.0017095}, 'viewport': {'northeast': {'lat': 37.64080592989272, 'lng': -121.0003718701073}, 'southwest': {'lat': 37.63810627010728, 'lng': -121.0030715298928}}}",Historic 1915 Southern Pacific Railroad Depot,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112809598656679076137"">A Google User</a>'], 'photo_reference': 'AeJbb3d2BAUKi4Zli3lYzF6M_qe_TYqWVJ1A2-VGu1IDRzgNQQGN_rLjg5T52cZXZJvmRrYimuRn13MaRhSJfdGvUQgomnA8FQXEO7HzvFEzLgv8bRPdyHKsF67Z9-fbFmGPod4N2wMiExdojC7O-BiGEBNnJY0ucMiuS36i3tJ8BKnumuS8', 'width': 3264}]",Modesto,23/07/2022,1.0,0,0,0
18,ChIJzd8moXRUkIARTtTAQXyIo5g,"{'location': {'lat': 37.644914, 'lng': -120.9822402}, 'viewport': {'northeast': {'lat': 37.64589882989272, 'lng': -120.9806311201073}, 'southwest': {'lat': 37.64319917010728, 'lng': -120.9833307798927}}}",Kewin Park,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100966581403906714513"">A Google User</a>'], 'photo_reference': 'AeJbb3fS7auY5EVtuI5uE4wzaf7QPncUeqocQvknXTg-AVhj2mPGX8OxpxfT557ae9rtq-8xVRh95bYDYLY2z0TQfD3gPlhYGj26wnzTTN2OTVvkqBa8WD9BTwdj70STwighhxCH2hL1DDxV3NdbcKgWIwg7jw6CkMKIOU3ddr6J2VdvTS0A', 'width': 3120}]","401 Buena Vista, Modesto",23/07/2022,0.0,0,0,0
19,ChIJSdedRCBGkIARRWwidA8kvDU,"{'location': {'lat': 37.6812176, 'lng': -121.1959791}, 'viewport': {'northeast': {'lat': 37.68255912989273, 'lng': -121.1946292201073}, 'southwest': {'lat': 37.67985947010728, 'lng': -121.1973288798927}}}",Beckwith Wildlife Observation Area,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100507043919997364455"">Jessica Leyva</a>'], 'photo_reference': 'AeJbb3daybVjajNpY1FSR2tNEo-V7EmGzaWR4_jmtuFVfm-dS2k_dw8fJ5-SU1QwgE37RXtunWIlabFN8GRyQ1WBFRo7XlC1DZAr8hiNKUllclJR0VmL3apIrIZroJXxqDDAbyNae2WcSxhP8-DnstvipzJ5qFetvYF2aQhZkkiB8mMxMyx_', 'width': 4160}]","Beckwith Rd, Modesto",23/07/2022,1.0,0,0,0
20,ChIJ_8JD5exTkIAR4O2nBwnVsmc,"{'location': {'lat': 37.6424691, 'lng': -120.9985206}, 'viewport': {'northeast': {'lat': 37.64368142989272, 'lng': -120.9972600201073}, 'southwest': {'lat': 37.64098177010727, 'lng': -120.9999596798927}}}",Visit Modesto,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115830790607047224027"">A Google User</a>'], 'photo_reference': 'AeJbb3f22kvD5ygWEZ4Lx_lUhuen1uPNjYHUFVhdPb38ug-56So3pbfu-D-TmGPO47k_WSfvEJhwNK0qMa8MTObVJBvnCOosl21wJAceVzSNmsJjUonG4lLPlpxjkOIJX1KHYp1xxy0iKpuNkFecTV898_V9MVBMr5rOAKdGOi1Xut-2noJS', 'width': 1702}]","1008 12th St, Modesto",23/07/2022,0.0,0,0,0
21,ChIJ0Ysm7PJTkIAR_HLJawFsAlo,"{'location': {'lat': 37.642988, 'lng': -120.997318}, 'viewport': {'northeast': {'lat': 37.64427697989272, 'lng': -120.9959071201073}, 'southwest': {'lat': 37.64157732010727, 'lng': -120.9986067798927}}}",State Theatre of Modesto Inc,"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106838793079378451065"">A Google User</a>'], 'photo_reference': 'AeJbb3cB4db77xS25FWagH_Nti7RZZKq34XHyiIvxm0YE8CP7Djhi8YXvYM81a3nvHGlkFABb1qqJ65bVMzBss-YojKD53HUM1jUKgUusS3GgeaIyISe1JXWs9YiNK7krswGOyj8E7gEn4LRoS4KW8TRceiEqr2QgLH6encuRUwu-cE4Enu-', 'width': 3008}]","1307 J St, Modesto",23/07/2022,0.0,0,0,0
22,ChIJtX3VFJ1TkIARheqJ-7kES3g,"{'location': {'lat': 37.6223082, 'lng': -121.0009279}, 'viewport': {'northeast': {'lat': 37.62326757989272, 'lng': -120.9990697201073}, 'southwest': {'lat': 37.62056792010727, 'lng': -121.0017693798927}}}",John Thurman Field,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117245775623431389143"">John Goold</a>'], 'photo_reference': 'AeJbb3f72G7uX9wbOQIk95noj7PMQyUH-3CAJw0PwwKMtGyZFr0xVSmQ4K4bTjb_N5iZBIjebg2rwAXwsxKZ5nskpjoiThnacz14TSHaZ0XWScWDwbuk4nVQ38SaJaJo-9MasyF_eWTSNiUCnCXJylYK9ACH2Jz0M936jPW3n6fr8yCKsB21', 'width': 4032}]","601 Neece Dr, Modesto",23/07/2022,0.0,0,0,0
23,ChIJ-cJoIVJRkIARmFAyV8_KFuU,"{'location': {'lat': 37.6680404, 'lng': -120.990724}, 'viewport': {'northeast': {'lat': 37.66934027989272, 'lng': -120.9892589701073}, 'southwest': {'lat': 37.66664062010727, 'lng': -120.9919586298927}}}",Rockin' Jump Trampoline Park,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101158192109018655586"">Angel Chacon</a>'], 'photo_reference': 'AeJbb3fWpMhat825ab-mIDBIxP6x51iZ3_ngjXH6CB00A4ax6VxwD9FzYxuRHt70i3JZ4MVLrhVPfhzhvcFF4q1k2AAcvc8kGmUJcPxqxMzzGECCVGMX3URogNrstsrbODJ-Uvz18tUW-LCsm1V5lkR-LyNcLNfOuYssAUKH-KJzbbiMcKJo', 'width': 4032}]","1700 McHenry Ave #50, Modesto",23/07/2022,0.0,0,0,0
24,ChIJAQAAo0lQkIARol0vrwcdgmo,"{'location': {'lat': 37.6888109, 'lng': -121.0541136}, 'viewport': {'northeast': {'lat': 37.68980432989272, 'lng': -121.0531808701073}, 'southwest': {'lat': 37.68710467010727, 'lng': -121.0558805298927}}}",Monsters in Modesto,,"3401 Dale Rd, Modesto",23/07/2022,0.0,0,0,0
25,ChIJq6qqqmZUkIARlNgG90CpKZ4,"{'location': {'lat': 37.6778609, 'lng': -120.9771826}, 'viewport': {'northeast': {'lat': 37.67931392989271, 'lng': -120.9758484201073}, 'southwest': {'lat': 37.67661427010727, 'lng': -120.9785480798927}}}",Center for Sight,"[{'height': 2576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103819035492001802350"">June Polkowski</a>'], 'photo_reference': 'AeJbb3cY-XDFnz3fPioqHCkuW1X7HbjfJBzuwnLzog-Spb8efeo-uGY--2jj2XKYJFcA4BBfXWOT4WxCO3ZcErgl6ygLks8i-vsg32LYB5YTf_k5Hck808tnwY7IkcK6MmtEHFLLyGWWEKIbVNLv1L1zV_8wzu2JIzcSpKJOJW7LtMt-kB1Z', 'width': 1932}]","1208 Floyd Ave suite d, Modesto",23/07/2022,0.0,0,0,0
26,ChIJw4eHTu1TkIARQ3o1kRzPQCg,"{'location': {'lat': 37.6409121, 'lng': -121.0000085}, 'viewport': {'northeast': {'lat': 37.64210857989272, 'lng': -120.9989165701073}, 'southwest': {'lat': 37.63940892010728, 'lng': -121.0016162298927}}}",Mistlin Gallery,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106986388033589060187"">A Google User</a>'], 'photo_reference': 'AeJbb3cXxc_ZQXEnj2mUXH2qMSJgZJuXlJo5jKjZVPw1NIo1zVpSyAVPndM9sT4ribtjL2iyJbUEz8ObdYZaQIK0XSovRqff2Dz5RR_DMK2xyHqehmeoCVEQdo8c0XjZ_OrKJErQZ__pG93Nvt40_oCGA_T1qWQo1epFwO3nKmRa2mKJHQuq', 'width': 4032}]","1015 J St, Modesto",23/07/2022,0.0,0,0,0
27,ChIJG4j3G3blkIARI80_CwYyyYA,"{'location': {'lat': 37.819487, 'lng': -120.6637153}, 'viewport': {'northeast': {'lat': 37.82127347989272, 'lng': -120.66289705}, 'southwest': {'lat': 37.81857382010728, 'lng': -120.66617005}}}",Knights Ferry Covered Bridge,"[{'height': 6936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103100688548564338886"">Sandra Nelson</a>'], 'photo_reference': 'AeJbb3ccA9ZR2o6zD6vyobRYSOjZ6K_sU4I7leKicx3B0uOnh4yu1aGp6MObSbOjp5wdz1ZqMMmTY-l1Mqcwv1q2-02cLOt_izptD3DFrsb2jM0OAalD4VokjiG39tg8jgD79ltOf6FLJhkSF2RRsahqP5zEsp8YzEdIslHhz8H-QkJUX6vS', 'width': 9248}]","17968 Covered Bridge Rd, Knights Ferry",23/07/2022,0.0,0,0,0
28,ChIJ0fQEV-xTkIARtTInjb3GjXk,"{'location': {'lat': 37.642474, 'lng': -121.0021065}, 'viewport': {'northeast': {'lat': 37.64331257989272, 'lng': -121.0004441201073}, 'southwest': {'lat': 37.64061292010727, 'lng': -121.0031437798927}}}",Modesto Centre Plaza,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107741605365629198238"">Vanessa Vanderpol</a>'], 'photo_reference': 'AeJbb3dJEo2UCN3BwP_RCVlCm9Wf8T-tWSGYs8QbUYyEEWGjzB4o57cZdJZMBcNMvGiu66w_5CM-TuqlQsQc1YH2xUi6oDekeuP4jZOfRSqn79nP4GpUYHgUZuNzoT4HBJj8SyY0OMZeePqqZxQI9OKZ9sPHQkBizTTCcvdnRXRosVq3YMv1', 'width': 3840}]","1000 L St, Modesto",23/07/2022,0.0,0,0,0
29,ChIJkySlpfRTkIARJ2J3_v8K0dg,"{'location': {'lat': 37.6432645, 'lng': -120.9927837}, 'viewport': {'northeast': {'lat': 37.64430847989272, 'lng': -120.9912254201073}, 'southwest': {'lat': 37.64160882010727, 'lng': -120.9939250798927}}}",Modesto Certified Farmers' Market,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100079107557134666274"">Joshua Tucker</a>'], 'photo_reference': 'AeJbb3ejmBQcEegMKGD8tPTG-bt9_eKmTYZZQaB-r8jzqCZiz_LijgTVwiCcNog8L8cvfO5LGPWNxcr06UUosf5iMN0u2W7YH-3sxCy9oVktk2EE6bZxnNFP6mXmNW7kdh4ICCoUSTX72_gRDHlA7nq2SfPtdaRKc545fFFlcHRpKmPyIULA', 'width': 4032}]","1522 H St, Modesto",23/07/2022,0.0,0,0,0
30,ChIJkzrpm0lQkIARlI8uSStZP2c,"{'location': {'lat': 37.6887363, 'lng': -121.0540259}, 'viewport': {'northeast': {'lat': 37.68976767989272, 'lng': -121.0530961701073}, 'southwest': {'lat': 37.68706802010728, 'lng': -121.0557958298927}}}",Vintage Faire Mall,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115316190336845266470"">Izael Dexer</a>'], 'photo_reference': 'AeJbb3caJ3lEcE9oYAv-hLtiFfyvbUStwPII5zW3cvBaIdvpHdSdtxqASscfmVBYtyryRpJIcxvxCnBDOtgUj32vdSTOK0laD6KOLD9ZlufCQJu7XJ_JQgtBB_nC3UHEMUIlDCDnbvsbJbLTZ5DWp3NWM2qGLqc33GQPCa6pmFQf9gVs8yMG', 'width': 4032}]","3401 Dale Rd Suite 483, Modesto",23/07/2022,0.0,0,0,0
31,ChIJlZkFu5JTkIAR-wq5d3PLfiM,"{'location': {'lat': 37.639801, 'lng': -120.9998779}, 'viewport': {'northeast': {'lat': 37.64125002989272, 'lng': -120.9984347701073}, 'southwest': {'lat': 37.63855037010728, 'lng': -121.0011344298928}}}",The Century,"[{'height': 798, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110993932599946216748"">A Google User</a>'], 'photo_reference': 'AeJbb3drjqU7suUA5-VLjCFk1jGmTY7PzCTvmk5-QhTB_RiTo1oO-KQ0iUgkEG15KJvoHnhahddzgaIE_XqXF8eho-R0bJdp9Xg6FtmdvRN_jOFUW9uWgSjE-AA5-JMCR35Ra8YbHK8qjgd1iEEg6nEMp4-Jb10XaGf5qUQaqHAq0nSUk7L-', 'width': 1065}]","927 10th St, Modesto",23/07/2022,0.0,0,0,0
32,ChIJ-aRijpxTkIARbiTg7FokSDY,"{'location': {'lat': 37.6223452, 'lng': -121.000725}, 'viewport': {'northeast': {'lat': 37.62333827989272, 'lng': -120.9987304201073}, 'southwest': {'lat': 37.62063862010727, 'lng': -121.0014300798927}}}",Modesto Nuts Pro Baseball Club,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106652167909736789858"">A Google User</a>'], 'photo_reference': 'AeJbb3fMPN0y34GzYhrT1YmrrXqyGjqECJkmGrokmh26TjVV-in35oZqkYH7gwFJnfc8Pemmx6rd592kiV7uwI_qWvy9-e2yIbLn0DguxwIJICAFf3eKdXscocEwb0ALaels3RF6mtB80l9nOEoVXuiSVVEMOOwlNWQOABnOJdj3UYYl9I0A', 'width': 4032}]","601 Neece Dr, Modesto",23/07/2022,0.0,0,0,0
33,ChIJ38wxeVFTkIARtIXrGxFc8bw,"{'location': {'lat': 37.588986, 'lng': -120.9952211}, 'viewport': {'northeast': {'lat': 37.59037502989273, 'lng': -120.9929678}, 'southwest': {'lat': 37.58767537010728, 'lng': -120.9959722}}}",Crows Landing Flea Market (El Rematito),"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108210531872878840388"">A Google User</a>'], 'photo_reference': 'AeJbb3d7JhnsFWNnhcMeXSncHk8d6QGQsfKoTVhy8eIVHunUGX1utFhvGn8DDRqSxi9QTqByyByWn6rYLI4pwUft7v2zh6_O2n5ZgS68UO3XT9z_xRGdGsv7S7DdCgb442yfE_fPZWLB8APc9hw3VOQp-gPGJv6weda4Jl5kPSnWe6dHx0ou', 'width': 3024}]","3113 Crows Landing Rd, Modesto",23/07/2022,0.0,0,0,0
34,ChIJ5dvQCr9UkIARA9wU9_PtBSs,"{'location': {'lat': 37.609284, 'lng': -120.966156}, 'viewport': {'northeast': {'lat': 37.61063377989272, 'lng': -120.9648046201072}, 'southwest': {'lat': 37.60793412010728, 'lng': -120.9675042798927}}}",Alexis's Fight For Sight,,Modesto,23/07/2022,1.0,0,0,0
